,Quarterly,eps_value,ticker
15,2018-12-31,$1.93,TFX
16,2018-09-30,$1.21,TFX
17,2018-06-30,$-0.05,TFX
18,2018-03-31,$1.20,TFX
19,2017-12-31,$-0.91,TFX
20,2017-09-30,$1.65,TFX
21,2017-06-30,$1.67,TFX
22,2017-03-31,$0.86,TFX
23,2016-12-31,$1.28,TFX
24,2016-09-30,$1.40,TFX
25,2016-06-30,$1.26,TFX
26,2016-03-31,$1.04,TFX
27,2015-12-31,$2.11,TFX
28,2015-09-30,$1.25,TFX
29,2015-06-30,$0.93,TFX
30,2015-03-31,$0.81,TFX
31,2014-12-31,$1.08,TFX
32,2014-09-30,$1.18,TFX
33,2014-06-30,$1.02,TFX
34,2014-03-31,$0.76,TFX
35,2013-12-31,$0.76,TFX
36,2013-09-30,$1.08,TFX
37,2013-06-30,$0.98,TFX
38,2013-03-31,$0.63,TFX
39,2012-12-31,$0.75,TFX
40,2012-09-30,$0.52,TFX
41,2012-06-30,$1.04,TFX
42,2012-03-31,$-6.96,TFX
43,2011-12-31,$4.10,TFX
44,2011-09-30,$1.07,TFX
45,2011-06-30,$0.83,TFX
46,2011-03-31,$1.92,TFX
47,2010-12-31,$2.01,TFX
48,2010-09-30,$0.55,TFX
49,2010-06-30,$1.49,TFX
50,2010-03-31,$0.94,TFX
51,2009-12-31,$1.07,TFX
52,2009-09-30,$0.96,TFX
53,2009-06-30,$0.16,TFX
54,2009-03-31,$5.40,TFX
0,2022-09-30,$1.10,TER
1,2022-06-30,$1.16,TER
2,2022-03-31,$0.92,TER
3,2021-12-31,$1.27,TER
4,2021-09-30,$1.41,TER
5,2021-06-30,$1.76,TER
6,2021-03-31,$1.09,TER
7,2020-12-31,$1.05,TER
8,2020-09-30,$1.21,TER
9,2020-06-30,$1.05,TER
10,2020-03-31,$0.97,TER
11,2019-12-31,$0.68,TER
12,2019-09-30,$0.75,TER
13,2019-06-30,$0.55,TER
14,2019-03-31,$0.62,TER
15,2018-12-31,$0.77,TER
16,2018-09-30,$0.63,TER
17,2018-06-30,$0.52,TER
18,2018-03-31,$0.43,TER
19,2017-12-31,$-0.53,TER
20,2017-09-30,$0.52,TER
21,2017-06-30,$0.87,TER
22,2017-03-31,$0.42,TER
23,2016-12-31,$0.34,TER
24,2016-09-30,$0.31,TER
25,2016-06-30,$-1.10,TER
26,2016-03-31,$0.24,TER
27,2015-12-31,$0.00,TER
28,2015-09-30,$0.34,TER
29,2015-06-30,$0.48,TER
30,2015-03-31,$0.15,TER
31,2014-12-31,$-0.48,TER
32,2014-09-30,$0.38,TER
33,2014-06-30,$0.47,TER
34,2014-03-31,$0.00,TER
35,2013-12-31,$0.10,TER
36,2013-09-30,$0.29,TER
37,2013-06-30,$0.28,TER
38,2013-03-31,$0.03,TER
39,2012-12-31,$-0.09,TER
40,2012-09-30,$0.39,TER
41,2012-06-30,$0.49,TER
42,2012-03-31,$0.15,TER
43,2011-12-31,$0.57,TER
44,2011-09-30,$0.26,TER
45,2011-06-30,$0.38,TER
46,2011-03-31,$0.42,TER
47,2010-12-31,$0.30,TER
48,2010-09-30,$0.66,TER
49,2010-06-30,$0.55,TER
50,2010-03-31,$0.24,TER
51,2009-12-31,$0.11,TER
52,2009-09-30,$0.04,TER
53,2009-06-30,$-0.39,TER
54,2009-03-31,$-0.53,TER
0,2022-09-30,$0.95,TSLA
1,2022-06-30,$0.65,TSLA
2,2022-03-31,$0.95,TSLA
3,2021-12-31,$0.68,TSLA
4,2021-09-30,$0.48,TSLA
5,2021-06-30,$0.34,TSLA
6,2021-03-31,$0.13,TSLA
7,2020-12-31,$0.08,TSLA
8,2020-09-30,$0.09,TSLA
9,2020-06-30,$0.03,TSLA
10,2020-03-31,$0.01,TSLA
11,2019-12-31,$0.05,TSLA
12,2019-09-30,$0.05,TSLA
13,2019-06-30,$-0.15,TSLA
14,2019-03-31,$-0.27,TSLA
15,2018-12-31,$0.06,TSLA
16,2018-09-30,$0.12,TSLA
17,2018-06-30,$-0.28,TSLA
18,2018-03-31,$-0.28,TSLA
19,2017-12-31,$-0.27,TSLA
20,2017-09-30,$-0.25,TSLA
21,2017-06-30,$-0.14,TSLA
22,2017-03-31,$-0.14,TSLA
23,2016-12-31,$-0.04,TSLA
24,2016-09-30,$0.01,TSLA
25,2016-06-30,$-0.14,TSLA
26,2016-03-31,$-0.14,TSLA
27,2015-12-31,$-0.17,TSLA
28,2015-09-30,$-0.12,TSLA
29,2015-06-30,$-0.10,TSLA
30,2015-03-31,$-0.08,TSLA
31,2014-12-31,$-0.06,TSLA
32,2014-09-30,$-0.04,TSLA
33,2014-06-30,$-0.03,TSLA
34,2014-03-31,$-0.03,TSLA
35,2013-12-31,$-0.00,TSLA
36,2013-09-30,$-0.02,TSLA
37,2013-06-30,$-0.02,TSLA
38,2013-03-31,$0.00,TSLA
39,2012-12-31,$-0.05,TSLA
40,2012-09-30,$-0.07,TSLA
41,2012-06-30,$-0.07,TSLA
42,2012-03-31,$-0.06,TSLA
43,2011-12-31,$-0.05,TSLA
44,2011-09-30,$-0.04,TSLA
45,2011-06-30,$-0.04,TSLA
46,2011-03-31,$-0.03,TSLA
47,2010-12-31,$0.43,TSLA
48,2010-09-30,$-0.03,TSLA
49,2010-06-30,$-0.34,TSLA
50,2010-03-31,$-0.27,TSLA
51,2009-12-31,$0.00,TSLA
52,2009-09-30,$-0.04,TSLA
53,2009-06-30,$-0.10,TSLA
0,2022-09-30,$2.47,TXN
1,2022-06-30,$2.45,TXN
2,2022-03-31,$2.35,TXN
3,2021-12-31,$2.27,TXN
4,2021-09-30,$2.07,TXN
5,2021-06-30,$2.05,TXN
6,2021-03-31,$1.87,TXN
7,2020-12-31,$1.80,TXN
8,2020-09-30,$1.45,TXN
9,2020-06-30,$1.48,TXN
10,2020-03-31,$1.24,TXN
11,2019-12-31,$1.13,TXN
12,2019-09-30,$1.49,TXN
13,2019-06-30,$1.36,TXN
14,2019-03-31,$1.26,TXN
15,2018-12-31,$1.26,TXN
16,2018-09-30,$1.58,TXN
17,2018-06-30,$1.40,TXN
18,2018-03-31,$1.35,TXN
19,2017-12-31,$0.35,TXN
20,2017-09-30,$1.26,TXN
21,2017-06-30,$1.03,TXN
22,2017-03-31,$0.97,TXN
23,2016-12-31,$1.02,TXN
24,2016-09-30,$0.98,TXN
25,2016-06-30,$0.79,TXN
26,2016-03-31,$0.69,TXN
27,2015-12-31,$0.80,TXN
28,2015-09-30,$0.76,TXN
29,2015-06-30,$0.65,TXN
30,2015-03-31,$0.61,TXN
31,2014-12-31,$0.75,TXN
32,2014-09-30,$0.76,TXN
33,2014-06-30,$0.62,TXN
34,2014-03-31,$0.44,TXN
35,2013-12-31,$0.45,TXN
36,2013-09-30,$0.56,TXN
37,2013-06-30,$0.58,TXN
38,2013-03-31,$0.32,TXN
39,2012-12-31,$0.24,TXN
40,2012-09-30,$0.67,TXN
41,2012-06-30,$0.38,TXN
42,2012-03-31,$0.22,TXN
43,2011-12-31,$0.26,TXN
44,2011-09-30,$0.51,TXN
45,2011-06-30,$0.56,TXN
46,2011-03-31,$0.55,TXN
47,2010-12-31,$0.77,TXN
48,2010-09-30,$0.71,TXN
49,2010-06-30,$0.62,TXN
50,2010-03-31,$0.52,TXN
51,2009-12-31,$0.52,TXN
52,2009-09-30,$0.42,TXN
53,2009-06-30,$0.20,TXN
54,2009-03-31,$0.01,TXN
0,2022-09-30,$1.06,TXT
1,2022-06-30,$1.00,TXT
2,2022-03-31,$0.88,TXT
3,2021-12-31,$0.93,TXT
4,2021-09-30,$0.82,TXT
5,2021-06-30,$0.80,TXT
6,2021-03-31,$0.75,TXT
7,2020-12-31,$1.03,TXT
8,2020-09-30,$0.50,TXT
9,2020-06-30,$-0.40,TXT
10,2020-03-31,$0.22,TXT
11,2019-12-31,$0.86,TXT
12,2019-09-30,$0.95,TXT
13,2019-06-30,$0.93,TXT
14,2019-03-31,$0.76,TXT
15,2018-12-31,$0.98,TXT
16,2018-09-30,$2.26,TXT
17,2018-06-30,$0.87,TXT
18,2018-03-31,$0.72,TXT
19,2017-12-31,$-0.40,TXT
20,2017-09-30,$0.60,TXT
21,2017-06-30,$0.57,TXT
22,2017-03-31,$0.37,TXT
23,2016-12-31,$0.78,TXT
24,2016-09-30,$1.55,TXT
25,2016-06-30,$0.65,TXT
26,2016-03-31,$0.55,TXT
27,2015-12-31,$0.81,TXT
28,2015-09-30,$0.63,TXT
29,2015-06-30,$0.60,TXT
30,2015-03-31,$0.46,TXT
31,2014-12-31,$0.75,TXT
32,2014-09-30,$0.57,TXT
33,2014-06-30,$0.51,TXT
34,2014-03-31,$0.30,TXT
35,2013-12-31,$0.59,TXT
36,2013-09-30,$0.35,TXT
37,2013-06-30,$0.40,TXT
38,2013-03-31,$0.41,TXT
39,2012-12-31,$0.51,TXT
40,2012-09-30,$0.51,TXT
41,2012-06-30,$0.58,TXT
42,2012-03-31,$0.40,TXT
43,2011-12-31,$-0.06,TXT
44,2011-09-30,$0.47,TXT
45,2011-06-30,$0.29,TXT
46,2011-03-31,$0.09,TXT
47,2010-12-31,$0.21,TXT
48,2010-09-30,$-0.17,TXT
49,2010-06-30,$0.27,TXT
50,2010-03-31,$-0.03,TXT
51,2009-12-31,$-0.26,TXT
52,2009-09-30,$0.01,TXT
53,2009-06-30,$-0.22,TXT
54,2009-03-31,$0.35,TXT
0,2022-09-30,$3.79,TMO
1,2022-06-30,$4.22,TMO
2,2022-03-31,$5.61,TMO
3,2021-12-31,$4.18,TMO
4,2021-09-30,$4.79,TMO
5,2021-06-30,$4.61,TMO
6,2021-03-31,$5.88,TMO
7,2020-12-31,$6.25,TMO
8,2020-09-30,$4.84,TMO
9,2020-06-30,$2.90,TMO
10,2020-03-31,$1.97,TMO
11,2019-12-31,$2.50,TMO
12,2019-09-30,$1.88,TMO
13,2019-06-30,$2.77,TMO
14,2019-03-31,$2.02,TMO
15,2018-12-31,$2.21,TMO
16,2018-09-30,$1.75,TMO
17,2018-06-30,$1.85,TMO
18,2018-03-31,$1.43,TMO
19,2017-12-31,$1.29,TMO
20,2017-09-30,$1.34,TMO
21,2017-06-30,$1.56,TMO
22,2017-03-31,$1.40,TMO
23,2016-12-31,$1.59,TMO
24,2016-09-30,$1.19,TMO
25,2016-06-30,$1.30,TMO
26,2016-03-31,$1.01,TMO
27,2015-12-31,$1.51,TMO
28,2015-09-30,$1.18,TMO
29,2015-06-30,$1.27,TMO
30,2015-03-31,$0.96,TMO
31,2014-12-31,$1.49,TMO
32,2014-09-30,$1.17,TMO
33,2014-06-30,$0.69,TMO
34,2014-03-31,$1.36,TMO
35,2013-12-31,$0.93,TMO
36,2013-09-30,$0.86,TMO
37,2013-06-30,$0.76,TMO
38,2013-03-31,$0.93,TMO
39,2012-12-31,$1.04,TMO
40,2012-09-30,$0.79,TMO
41,2012-06-30,$0.63,TMO
42,2012-03-31,$0.75,TMO
43,2011-12-31,$0.77,TMO
44,2011-09-30,$0.69,TMO
45,2011-06-30,$1.36,TMO
46,2011-03-31,$0.64,TMO
47,2010-12-31,$0.75,TMO
48,2010-09-30,$0.66,TMO
49,2010-06-30,$0.57,TMO
50,2010-03-31,$0.55,TMO
51,2009-12-31,$0.64,TMO
52,2009-09-30,$0.53,TMO
53,2009-06-30,$0.49,TMO
54,2009-03-31,$0.35,TMO
0,2022-10-31,$0.91,TJX
1,2022-07-31,$0.69,TJX
2,2022-04-30,$0.49,TJX
3,2022-01-31,$0.78,TJX
4,2021-10-31,$0.84,TJX
5,2021-07-31,$0.64,TJX
6,2021-04-30,$0.44,TJX
7,2021-01-31,$0.28,TJX
8,2020-10-31,$0.71,TJX
9,2020-07-31,$-0.18,TJX
10,2020-04-30,$-0.74,TJX
11,2020-01-31,$0.80,TJX
12,2019-10-31,$0.68,TJX
13,2019-07-31,$0.62,TJX
14,2019-04-30,$0.57,TJX
15,2019-01-31,$0.68,TJX
16,2018-10-31,$0.61,TJX
17,2018-07-31,$0.58,TJX
18,2018-04-30,$0.56,TJX
19,2018-01-31,$0.69,TJX
20,2017-10-31,$0.50,TJX
21,2017-07-31,$0.43,TJX
22,2017-04-30,$0.41,TJX
23,2017-01-31,$0.52,TJX
24,2016-10-31,$0.42,TJX
25,2016-07-31,$0.42,TJX
26,2016-04-30,$0.38,TJX
27,2016-01-31,$0.49,TJX
28,2015-10-31,$0.43,TJX
29,2015-07-31,$0.40,TJX
30,2015-04-30,$0.35,TJX
31,2015-01-31,$0.47,TJX
32,2014-10-31,$0.43,TJX
33,2014-07-31,$0.37,TJX
34,2014-04-30,$0.32,TJX
35,2014-01-31,$0.40,TJX
36,2013-10-31,$0.43,TJX
37,2013-07-31,$0.33,TJX
38,2013-04-30,$0.31,TJX
39,2013-01-31,$0.41,TJX
40,2012-10-31,$0.31,TJX
41,2012-07-31,$0.28,TJX
42,2012-04-30,$0.28,TJX
43,2012-01-31,$0.31,TJX
44,2011-10-31,$0.27,TJX
45,2011-07-31,$0.23,TJX
46,2011-04-30,$0.17,TJX
47,2011-01-31,$0.21,TJX
48,2010-10-31,$0.23,TJX
49,2010-07-31,$0.19,TJX
50,2010-04-30,$0.20,TJX
51,2010-01-31,$0.23,TJX
52,2009-10-31,$0.20,TJX
53,2009-07-31,$0.15,TJX
54,2009-04-30,$0.12,TJX
55,2009-01-31,$0.15,TJX
0,2022-09-30,$2.10,TSCO
1,2022-06-30,$3.53,TSCO
2,2022-03-31,$1.65,TSCO
3,2021-12-31,$1.92,TSCO
4,2021-09-30,$1.95,TSCO
5,2021-06-30,$3.19,TSCO
6,2021-03-31,$1.55,TSCO
7,2020-12-31,$1.15,TSCO
8,2020-09-30,$1.62,TSCO
9,2020-06-30,$2.90,TSCO
10,2020-03-31,$0.71,TSCO
11,2019-12-31,$1.21,TSCO
12,2019-09-30,$1.02,TSCO
13,2019-06-30,$1.80,TSCO
14,2019-03-31,$0.63,TSCO
15,2018-12-31,$1.10,TSCO
16,2018-09-30,$0.95,TSCO
17,2018-06-30,$1.69,TSCO
18,2018-03-31,$0.57,TSCO
19,2017-12-31,$0.87,TSCO
20,2017-09-30,$0.72,TSCO
21,2017-06-30,$1.25,TSCO
22,2017-03-31,$0.46,TSCO
23,2016-12-31,$0.94,TSCO
24,2016-09-30,$0.67,TSCO
25,2016-06-30,$1.16,TSCO
26,2016-03-31,$0.50,TSCO
27,2015-12-31,$0.82,TSCO
28,2015-09-30,$0.64,TSCO
29,2015-06-30,$1.12,TSCO
30,2015-03-31,$0.42,TSCO
31,2014-12-31,$0.81,TSCO
32,2014-09-30,$0.55,TSCO
33,2014-06-30,$0.95,TSCO
34,2014-03-31,$0.35,TSCO
35,2013-12-31,$0.68,TSCO
36,2013-09-30,$0.46,TSCO
37,2013-06-30,$0.87,TSCO
38,2013-03-31,$0.31,TSCO
39,2012-12-31,$0.55,TSCO
40,2012-09-30,$0.35,TSCO
41,2012-06-30,$0.73,TSCO
42,2012-03-31,$0.28,TSCO
43,2011-12-31,$0.49,TSCO
44,2011-09-30,$0.29,TSCO
45,2011-06-30,$0.62,TSCO
46,2011-03-31,$0.12,TSCO
47,2010-12-31,$0.34,TSCO
48,2010-09-30,$0.20,TSCO
49,2010-06-30,$0.52,TSCO
50,2010-03-31,$0.07,TSCO
51,2009-12-31,$0.29,TSCO
52,2009-09-30,$0.15,TSCO
53,2009-06-30,$0.38,TSCO
54,2009-03-31,$0.00,TSCO
0,2022-09-30,$2.34,TT
1,2022-06-30,$2.16,TT
2,2022-03-31,$1.10,TT
3,2021-12-31,$1.31,TT
4,2021-09-30,$1.68,TT
5,2021-06-30,$1.91,TT
6,2021-03-31,$0.97,TT
7,2020-12-31,$1.01,TT
8,2020-09-30,$1.64,TT
9,2020-06-30,$0.99,TT
10,2020-03-31,$-0.12,TT
11,2019-12-31,$1.21,TT
12,2019-09-30,$1.88,TT
13,2019-06-30,$1.86,TT
14,2019-03-31,$0.82,TT
15,2018-12-31,$1.02,TT
16,2018-09-30,$2.06,TT
17,2018-06-30,$1.79,TT
18,2018-03-31,$0.48,TT
19,2017-12-31,$1.79,TT
20,2017-09-30,$1.43,TT
21,2017-06-30,$1.38,TT
22,2017-03-31,$0.45,TT
23,2016-12-31,$0.77,TT
24,2016-09-30,$1.44,TT
25,2016-06-30,$2.86,TT
26,2016-03-31,$0.58,TT
27,2015-12-31,$0.88,TT
28,2015-09-30,$1.12,TT
29,2015-06-30,$0.29,TT
30,2015-03-31,$0.19,TT
31,2014-12-31,$0.93,TT
32,2014-09-30,$1.07,TT
33,2014-06-30,$1.12,TT
34,2014-03-31,$0.28,TT
35,2013-12-31,$0.17,TT
36,2013-09-30,$0.56,TT
37,2013-06-30,$1.05,TT
38,2013-03-31,$0.29,TT
39,2012-12-31,$0.78,TT
40,2012-09-30,$1.03,TT
41,2012-06-30,$1.16,TT
42,2012-03-31,$0.31,TT
43,2011-12-31,$0.73,TT
44,2011-09-30,$0.25,TT
45,2011-06-30,$0.26,TT
46,2011-03-31,$-0.23,TT
47,2010-12-31,$0.63,TT
48,2010-09-30,$0.68,TT
49,2010-06-30,$0.58,TT
50,2010-03-31,$0.00,TT
51,2009-12-31,$0.42,TT
52,2009-09-30,$0.65,TT
53,2009-06-30,$0.38,TT
54,2009-03-31,$-0.08,TT
0,2022-09-30,$3.94,TDG
1,2022-06-30,$4.10,TDG
2,2022-03-31,$3.38,TDG
3,2021-12-31,$1.98,TDG
4,2021-09-30,$3.61,TDG
5,2021-06-30,$5.43,TDG
6,2021-03-31,$1.79,TDG
7,2020-12-31,$-0.42,TDG
8,2020-09-30,$1.43,TDG
9,2020-06-30,$-0.10,TDG
10,2020-03-31,$5.56,TDG
11,2019-12-31,$2.07,TDG
12,2019-09-30,$4.62,TDG
13,2019-06-30,$2.57,TDG
14,2019-03-31,$3.60,TDG
15,2018-12-31,$3.05,TDG
16,2018-09-30,$4.11,TDG
17,2018-06-30,$3.91,TDG
18,2018-03-31,$3.53,TDG
19,2017-12-31,$4.65,TDG
20,2017-09-30,$1.61,TDG
21,2017-06-30,$3.08,TDG
22,2017-03-31,$2.78,TDG
23,2016-12-31,$0.41,TDG
24,2016-09-30,$2.76,TDG
25,2016-06-30,$2.88,TDG
26,2016-03-31,$2.52,TDG
27,2015-12-31,$2.23,TDG
28,2015-09-30,$2.50,TDG
29,2015-06-30,$1.75,TDG
30,2015-03-31,$1.96,TDG
31,2014-12-31,$1.63,TDG
32,2014-09-30,$1.89,TDG
33,2014-06-30,$-1.66,TDG
34,2014-03-31,$1.49,TDG
35,2013-12-31,$1.44,TDG
36,2013-09-30,$-0.23,TDG
37,2013-06-30,$0.71,TDG
38,2013-03-31,$1.25,TDG
39,2012-12-31,$0.66,TDG
40,2012-09-30,$1.63,TDG
41,2012-06-30,$1.68,TDG
42,2012-03-31,$1.51,TDG
43,2011-12-31,$1.15,TDG
44,2011-09-30,$1.26,TDG
45,2011-06-30,$1.06,TDG
46,2011-03-31,$1.04,TDG
47,2010-12-31,$-0.19,TDG
48,2010-09-30,$0.96,TDG
49,2010-06-30,$0.83,TDG
50,2010-03-31,$0.72,TDG
51,2009-12-31,$0.01,TDG
52,2009-09-30,$0.79,TDG
53,2009-06-30,$0.79,TDG
54,2009-03-31,$0.77,TDG
0,2022-09-30,$1.89,TRV
1,2022-06-30,$2.27,TRV
2,2022-03-31,$4.15,TRV
3,2021-12-31,$5.34,TRV
4,2021-09-30,$2.62,TRV
5,2021-06-30,$3.66,TRV
6,2021-03-31,$2.87,TRV
7,2020-12-31,$5.12,TRV
8,2020-09-30,$3.23,TRV
9,2020-06-30,$-0.16,TRV
10,2020-03-31,$2.33,TRV
11,2019-12-31,$3.33,TRV
12,2019-09-30,$1.50,TRV
13,2019-06-30,$2.10,TRV
14,2019-03-31,$2.99,TRV
15,2018-12-31,$2.32,TRV
16,2018-09-30,$2.62,TRV
17,2018-06-30,$1.92,TRV
18,2018-03-31,$2.42,TRV
19,2017-12-31,$2.00,TRV
20,2017-09-30,$1.05,TRV
21,2017-06-30,$2.11,TRV
22,2017-03-31,$2.17,TRV
23,2016-12-31,$3.29,TRV
24,2016-09-30,$2.45,TRV
25,2016-06-30,$2.24,TRV
26,2016-03-31,$2.30,TRV
27,2015-12-31,$2.83,TRV
28,2015-09-30,$2.97,TRV
29,2015-06-30,$2.53,TRV
30,2015-03-31,$2.55,TRV
31,2014-12-31,$3.11,TRV
32,2014-09-30,$2.69,TRV
33,2014-06-30,$1.95,TRV
34,2014-03-31,$2.95,TRV
35,2013-12-31,$2.70,TRV
36,2013-09-30,$2.30,TRV
37,2013-06-30,$2.41,TRV
38,2013-03-31,$2.33,TRV
39,2012-12-31,$0.81,TRV
40,2012-09-30,$2.21,TRV
41,2012-06-30,$1.26,TRV
42,2012-03-31,$2.02,TRV
43,2011-12-31,$1.53,TRV
44,2011-09-30,$0.79,TRV
45,2011-06-30,$-0.88,TRV
46,2011-03-31,$1.92,TRV
47,2010-12-31,$1.91,TRV
48,2010-09-30,$2.11,TRV
49,2010-06-30,$1.35,TRV
50,2010-03-31,$1.25,TRV
51,2009-12-31,$2.30,TRV
52,2009-09-30,$1.65,TRV
53,2009-06-30,$1.27,TRV
54,2009-03-31,$1.11,TRV
0,2022-09-30,$0.34,TRMB
1,2022-06-30,$0.67,TRMB
2,2022-03-31,$0.44,TRMB
3,2021-12-31,$0.45,TRMB
4,2021-09-30,$0.49,TRMB
5,2021-06-30,$0.55,TRMB
6,2021-03-31,$0.45,TRMB
7,2020-12-31,$0.71,TRMB
8,2020-09-30,$0.34,TRMB
9,2020-06-30,$0.25,TRMB
10,2020-03-31,$0.25,TRMB
11,2019-12-31,$1.10,TRMB
12,2019-09-30,$0.31,TRMB
13,2019-06-30,$0.37,TRMB
14,2019-03-31,$0.25,TRMB
15,2018-12-31,$0.35,TRMB
16,2018-09-30,$0.29,TRMB
17,2018-06-30,$0.25,TRMB
18,2018-03-31,$0.23,TRMB
19,2017-12-31,$-0.13,TRMB
20,2017-09-30,$0.22,TRMB
21,2017-06-30,$0.18,TRMB
22,2017-03-31,$0.19,TRMB
23,2016-12-31,$0.15,TRMB
24,2016-09-30,$0.15,TRMB
25,2016-06-30,$0.14,TRMB
26,2016-03-31,$0.08,TRMB
27,2015-12-31,$0.10,TRMB
28,2015-09-30,$0.14,TRMB
29,2015-06-30,$0.10,TRMB
30,2015-03-31,$0.13,TRMB
31,2014-12-31,$0.22,TRMB
32,2014-09-30,$0.04,TRMB
33,2014-06-30,$0.29,TRMB
34,2014-03-31,$0.26,TRMB
35,2013-12-31,$0.23,TRMB
36,2013-09-30,$0.21,TRMB
37,2013-06-30,$0.21,TRMB
38,2013-03-31,$0.19,TRMB
39,2012-12-31,$0.12,TRMB
40,2012-09-30,$0.21,TRMB
41,2012-06-30,$0.21,TRMB
42,2012-03-31,$0.20,TRMB
43,2011-12-31,$0.12,TRMB
44,2011-09-30,$0.11,TRMB
45,2011-06-30,$0.22,TRMB
46,2011-03-31,$0.16,TRMB
47,2010-12-31,$0.15,TRMB
48,2010-09-30,$0.14,TRMB
49,2010-06-30,$0.03,TRMB
50,2010-03-31,$0.12,TRMB
51,2009-12-31,$0.04,TRMB
52,2009-09-30,$0.07,TRMB
53,2009-06-30,$0.09,TRMB
54,2009-03-31,$0.07,TRMB
0,2022-09-30,$1.15,TFC
1,2022-06-30,$1.09,TFC
2,2022-03-31,$0.99,TFC
3,2021-12-31,$1.13,TFC
4,2021-09-30,$1.20,TFC
5,2021-06-30,$1.16,TFC
6,2021-03-31,$0.98,TFC
7,2020-12-31,$0.89,TFC
8,2020-09-30,$0.79,TFC
9,2020-06-30,$0.67,TFC
10,2020-03-31,$0.73,TFC
11,2019-12-31,$0.70,TFC
12,2019-09-30,$0.95,TFC
13,2019-06-30,$1.09,TFC
14,2019-03-31,$0.97,TFC
15,2018-12-31,$0.97,TFC
16,2018-09-30,$1.01,TFC
17,2018-06-30,$0.99,TFC
18,2018-03-31,$0.94,TFC
19,2017-12-31,$0.77,TFC
20,2017-09-30,$0.74,TFC
21,2017-06-30,$0.77,TFC
22,2017-03-31,$0.46,TFC
23,2016-12-31,$0.71,TFC
24,2016-09-30,$0.73,TFC
25,2016-06-30,$0.66,TFC
26,2016-03-31,$0.67,TFC
27,2015-12-31,$0.63,TFC
28,2015-09-30,$0.64,TFC
29,2015-06-30,$0.62,TFC
30,2015-03-31,$0.67,TFC
31,2014-12-31,$0.76,TFC
32,2014-09-30,$0.70,TFC
33,2014-06-30,$0.58,TFC
34,2014-03-31,$0.68,TFC
35,2013-12-31,$0.76,TFC
36,2013-09-30,$0.37,TFC
37,2013-06-30,$0.77,TFC
38,2013-03-31,$0.29,TFC
39,2012-12-31,$0.71,TFC
40,2012-09-30,$0.66,TFC
41,2012-06-30,$0.72,TFC
42,2012-03-31,$0.61,TFC
43,2011-12-31,$0.55,TFC
44,2011-09-30,$0.52,TFC
45,2011-06-30,$0.44,TFC
46,2011-03-31,$0.32,TFC
47,2010-12-31,$0.29,TFC
48,2010-09-30,$0.30,TFC
49,2010-06-30,$0.30,TFC
50,2010-03-31,$0.27,TFC
51,2009-12-31,$0.24,TFC
52,2009-09-30,$0.23,TFC
53,2009-06-30,$0.20,TFC
54,2009-03-31,$0.48,TFC
0,2022-09-30,$1.26,TYL
1,2022-06-30,$0.94,TYL
2,2022-03-31,$0.94,TYL
3,2021-12-31,$1.29,TYL
4,2021-09-30,$1.04,TYL
5,2021-06-30,$0.61,TYL
6,2021-03-31,$0.88,TYL
7,2020-12-31,$1.29,TYL
8,2020-09-30,$0.94,TYL
9,2020-06-30,$1.30,TYL
10,2020-03-31,$1.16,TYL
11,2019-12-31,$1.16,TYL
12,2019-09-30,$1.00,TYL
13,2019-06-30,$0.80,TYL
14,2019-03-31,$0.69,TYL
15,2018-12-31,$0.80,TYL
16,2018-09-30,$0.96,TYL
17,2018-06-30,$0.97,TYL
18,2018-03-31,$0.95,TYL
19,2017-12-31,$1.68,TYL
20,2017-09-30,$0.99,TYL
21,2017-06-30,$0.81,TYL
22,2017-03-31,$0.84,TYL
23,2016-12-31,$0.89,TYL
24,2016-09-30,$0.91,TYL
25,2016-06-30,$0.65,TYL
26,2016-03-31,$0.47,TYL
27,2015-12-31,$0.22,TYL
28,2015-09-30,$0.55,TYL
29,2015-06-30,$0.52,TYL
30,2015-03-31,$0.48,TYL
31,2014-12-31,$0.43,TYL
32,2014-09-30,$0.48,TYL
33,2014-06-30,$0.42,TYL
34,2014-03-31,$0.33,TYL
35,2013-12-31,$0.30,TYL
36,2013-09-30,$0.32,TYL
37,2013-06-30,$0.26,TYL
38,2013-03-31,$0.25,TYL
39,2012-12-31,$0.28,TYL
40,2012-09-30,$0.33,TYL
41,2012-06-30,$0.22,TYL
42,2012-03-31,$0.17,TYL
43,2011-12-31,$0.26,TYL
44,2011-09-30,$0.23,TYL
45,2011-06-30,$0.17,TYL
46,2011-03-31,$0.17,TYL
47,2010-12-31,$0.22,TYL
48,2010-09-30,$0.19,TYL
49,2010-06-30,$0.17,TYL
50,2010-03-31,$0.13,TYL
51,2009-12-31,$0.19,TYL
52,2009-09-30,$0.20,TYL
53,2009-06-30,$0.19,TYL
54,2009-03-31,$0.16,TYL
0,2022-09-30,$1.50,TSN
1,2022-06-30,$2.07,TSN
2,2022-03-31,$2.28,TSN
3,2021-12-31,$3.07,TSN
4,2021-09-30,$3.71,TSN
5,2021-06-30,$2.05,TSN
6,2021-03-31,$1.30,TSN
7,2020-12-31,$1.28,TSN
8,2020-09-30,$1.79,TSN
9,2020-06-30,$1.44,TSN
10,2020-03-31,$1.03,TSN
11,2019-12-31,$1.38,TSN
12,2019-09-30,$0.89,TSN
13,2019-06-30,$1.84,TSN
14,2019-03-31,$1.17,TSN
